order_id,product_id,add_to_cart_order,reordered
40474,30533,4,0
40478,39317,8,0
40491,44387,15,0
40495,10646,15,1
40495,38719,11,1
40505,146,1,1
40507,38227,12,1
40516,29292,13,1
40519,5402,1,1
40524,567,3,1
40525,29340,4,1
40531,13613,7,0
40532,37839,1,0
40535,37099,9,1
40540,21672,1,0
40553,42164,10,0
40554,9522,9,0
40564,25021,5,0
40565,18320,2,0
40566,12081,3,1
40581,7356,11,0
40588,45203,2,0
40588,46566,4,1
40589,45047,8,1
40595,11372,14,0
40606,15874,2,0
40606,26207,4,0
40609,23065,2,0
40618,40915,5,0
40618,42510,11,0
40618,47446,14,0
40620,5244,2,1
40622,16128,8,0
40625,24050,10,1
40625,27460,9,0
40627,48731,5,0
40639,25524,1,1
40641,23354,14,1
40662,30390,7,0
40663,636,11,0
40663,37222,12,0
40667,16690,20,1
40671,38445,11,0
40677,20709,10,0
40679,37412,14,0
40680,16310,13,0
40680,28376,5,1
40680,36602,4,0
40690,14960,1,1
40694,1207,7,0
40696,30218,8,0
40696,45427,6,0
40706,9709,9,0
40706,39514,10,0
40706,45710,6,1
40706,45983,1,0
40707,10718,2,0
40712,7109,13,0
40712,18636,14,0
40712,23123,4,0
40712,46200,3,1
40712,49433,15,0
40716,37716,3,1
40728,1119,4,0
40728,43601,3,0
40728,48952,2,1
40730,9942,1,0
40731,3067,23,1
40731,44804,26,1
40744,4221,3,1
40748,18112,13,0
40753,4084,12,0
40753,31397,11,0
40760,42040,6,0
40765,37579,1,1
40766,10845,4,0
40769,47126,1,1
40771,34859,18,0
40771,36489,25,0
40778,2118,11,0
40778,30221,15,1
40782,26167,3,0
40784,40110,1,1
40789,25565,7,0
40789,45794,10,0
40799,43915,2,1
40800,49410,9,0
40804,17293,10,0
40806,33893,1,0
40809,35945,18,0
40821,49458,6,0
40823,9046,5,1
40827,8629,5,1
40829,5301,7,0
40830,9951,4,1
40838,43015,20,0
40839,3528,1,0
40839,21592,6,0
40845,30136,7,0
40845,39478,5,0
40868,37806,4,0
40892,8756,10,0
40892,37612,9,0
40900,38009,10,0
40902,34267,9,0
40906,3110,2,0
40913,41447,11,0
40915,24913,2,0
40920,38109,5,0
40925,25294,2,0
40933,12473,2,1
40936,47093,5,0
40944,22288,2,1
40945,19839,5,0
40951,40340,8,0
40955,46596,6,1
40955,47275,1,1
40958,4176,3,1
40958,17172,1,1
40972,20775,3,1
40982,31431,1,0
40984,24951,1,1
40984,37843,7,0
40984,39110,13,0
40989,20349,7,0
40990,18430,4,1
40998,40213,16,0
41014,23492,9,0
41014,31151,10,0
41014,36712,20,1
41014,42550,21,0
41016,4389,5,1
41016,8372,6,1
41016,31438,13,0
41016,34725,4,1
41021,38344,24,1
41023,8344,4,0
41035,27431,6,0
41043,20891,17,1
41043,33733,8,1
41057,2175,11,0
41062,466,23,1
41063,19098,22,0
41069,3214,1,0
41070,42316,1,0
41073,2909,14,0
41073,28890,10,0
41084,15974,8,0
41084,24259,4,0
41086,167,2,0
41086,32848,1,1
41086,45341,3,1
41087,19810,4,0
41090,43648,2,0
41096,35977,16,1
41097,16854,39,0
41099,35657,11,0
41100,23137,16,1
41101,1504,6,0
41104,30370,7,1
41108,37808,3,0
41114,33977,28,0
41131,12170,2,0
41131,18363,1,1
41131,48374,3,0
41133,47506,1,0
41140,6243,6,1
41142,31365,15,0
41146,37258,12,0
41151,13584,4,1
41151,22755,6,1
41151,33646,15,0
41158,8770,6,0
41160,839,2,1
41164,364,4,1
41169,15488,8,1
41169,34093,1,0
41185,21952,14,0
41189,40007,1,0
41190,17574,1,0
41200,15246,3,0
41202,9990,3,1
41204,26518,11,0
41207,15478,12,0
41215,48340,12,0
41224,33309,15,0
41230,1763,5,0
41230,23119,4,0
41230,32366,2,1
41232,19908,5,1
41234,2866,9,0
41236,10131,7,0
41236,23678,8,0
41237,40808,7,0
41242,10629,4,0
41246,35054,12,0
41252,30145,13,0
41252,42614,11,0
41252,43879,14,0
41271,9620,20,0
41271,16062,16,0
41289,24162,22,0
41293,15646,5,0
41299,10670,26,0
41305,31341,1,0
41305,42072,2,0
41319,18385,11,0
41320,38541,6,0
41321,45124,7,0
41322,27758,21,0
41327,25125,4,1
41338,18710,33,0
41338,45255,30,0
41342,24126,20,0
41342,38963,4,1
41348,19226,22,0
41368,31291,9,0
41370,13938,2,0
41399,26142,3,0
41404,4348,14,0
41408,11261,2,1
41408,26515,6,1
41414,18375,3,0
41418,6678,16,0
41418,37126,7,0
41418,44438,12,0
41430,30877,9,0
41441,11220,2,1
41441,38582,1,1
41444,8660,5,1
41444,11878,6,1
41445,38760,3,0
41456,40633,3,0
41461,30690,4,1
41463,11802,14,1
41474,45389,1,0
41479,41567,14,0
41495,35908,7,0
41496,6462,11,0
41503,29858,3,1
41503,43665,7,0
41520,36469,8,0
41532,32571,8,1
41532,39642,12,1
41542,22513,3,1
41547,29964,6,0
41547,41170,4,1
41552,4201,3,0
41563,15583,3,1
41566,15009,17,0
41579,6367,5,0
41585,41436,2,1
41587,9349,10,1
41591,47648,5,1
41598,2773,13,0
41598,8877,20,0
41598,13682,11,0
41608,20581,3,0
41627,21103,7,0
41627,32348,3,1
41632,18146,17,0
41638,10924,4,0
41643,5116,15,1
41648,43438,6,1
41649,18089,2,0
41659,13209,6,0
41659,18914,11,1
41660,11915,8,0
41671,6308,13,0
41671,22030,15,0
41671,29239,17,0
41682,41237,5,0
41688,2377,4,1
41694,43617,6,0
41697,12452,4,1
41705,11293,16,0
41705,14072,3,0
41724,13878,1,0
41729,20374,8,0
41737,3672,15,0
41742,2936,13,0
41750,15003,9,0
41754,18174,4,0
41754,43431,10,0
41767,3827,4,0
41768,20401,1,0
41776,36963,4,0
41780,16077,3,0
41780,23012,1,1
41784,19359,25,0
41787,7031,18,0
41802,32889,8,1
41808,9395,1,0
41811,28135,7,0
41815,26500,2,1
41816,21439,3,1
41824,27651,8,0
41831,29812,6,1
41839,17629,21,0
41839,29248,24,0
41843,30565,13,1
41845,26026,39,0
41845,39610,33,0
41846,37444,2,0
41855,21564,2,0
41861,2942,14,0
41868,9590,5,0
41868,19124,2,0
41871,16821,24,0
41880,317,5,1
41882,38083,3,0
41884,15222,8,0
41886,11001,6,0
41886,20671,10,0
41893,41450,5,0
41897,36243,6,0
41900,22223,19,0
41915,8886,3,0
41917,18425,7,1
41925,14725,6,1
41925,37819,7,0
41929,8356,11,1
41929,19975,13,1
41931,31420,3,0
41937,7044,13,1
41944,1801,22,0
41944,10239,6,0
41949,32178,10,0
41959,257,1,0
41960,9872,8,0
41963,45568,9,1
41969,24164,24,0
41969,27403,37,0
41971,20557,19,1
41972,39919,9,0
41972,47957,7,1
41997,39179,2,0
42001,1515,4,0
42004,7535,5,1
42004,29936,4,1
42004,36565,13,0
42011,8969,19,0
42013,6150,2,0
42022,16553,15,1
42028,33944,8,1
42059,13313,9,0
42059,44584,13,0
42059,46053,16,1
42066,2196,11,1
42069,40295,6,1
42075,25835,9,0
42091,44015,2,1
42095,36899,11,1
42107,8757,9,0
42107,18522,5,0
42110,9870,14,0
42125,3555,41,1
42125,17925,20,1
42125,23051,19,1
42125,24794,37,1
42125,48587,28,1
42141,14297,2,1
42143,19669,1,1
42154,12877,17,0
42154,36817,13,1
42159,40493,6,0
42164,28686,5,0
42164,41102,9,0
42168,26145,31,0
42172,42015,9,0
42177,422,12,1
42188,26483,10,1
42192,25827,16,0
42201,8392,1,0
42211,1547,10,0
42212,2336,4,0
42212,27154,13,0
42220,41486,19,0
42225,4683,3,0
42243,30297,3,1
42260,48843,10,0
42269,6829,7,0
42269,22263,9,1
42289,30437,1,0
42309,18780,2,0
42309,28548,7,0
42309,31412,5,0
42311,8608,3,0
42331,30676,1,0
42336,42048,2,0
42344,20182,17,0
42344,21752,6,0
42344,28335,15,0
42347,34192,2,0
42347,41859,1,0
42348,30250,23,0
42349,12231,10,0
42351,21018,10,0
42352,4592,5,0
42360,43003,10,1
42395,6978,11,0
42402,7277,15,1
42403,31004,7,0
42406,16474,12,1
42417,23851,3,0
42429,43403,1,1
42430,39078,2,0
42432,21475,6,1
42438,8147,9,0
42438,34309,1,0
42442,14822,13,1
42442,34453,16,0
42446,16372,2,1
42448,22997,2,0
42448,43947,3,0
42451,19206,1,0
42452,4273,8,0
42452,17903,17,0
42452,29245,18,0
42452,32618,16,0
42454,18614,2,0
42469,14618,3,0
42472,11149,2,1
42472,34920,6,1
42473,6444,2,0
42486,35381,1,0
42496,17377,2,1
42498,28498,1,0
42511,31442,2,0
42538,6777,5,0
42538,6988,9,0
42538,12656,7,0
42538,17343,10,0
42543,32963,10,1
42561,35624,2,0
42561,38423,3,0
42562,10932,18,0
42564,18977,7,0
42565,7551,5,1
42578,14318,10,1
42578,41075,32,0
42579,45887,10,0
42582,32895,3,1
42588,37756,14,1
42599,32172,2,1
42614,12317,16,0
42616,17491,9,1
42620,10109,24,0
42620,22162,9,0
42620,25797,16,0
42620,26615,7,0
42620,29588,21,0
42620,48915,20,0
42623,15369,30,0
42623,30075,37,0
42632,31197,4,0
42632,34038,3,0
42632,36147,12,0
42633,244,5,1
42637,8760,1,0
42637,39524,5,0
42642,1196,10,0
42642,8857,3,0
42645,2149,7,0
42645,36328,1,0
42654,16581,7,0
42654,48173,3,0
42668,15958,2,1
42679,22595,11,0
42679,23278,4,0
42679,41776,13,0
42680,1473,10,1
42694,42589,10,0
42696,9938,2,0
42717,14602,8,1
42724,11643,4,0
42738,40118,1,1
42743,550,5,1
42745,1336,11,0
42754,41767,13,0
42758,30045,1,1
42759,2812,16,0
42759,21388,17,0
42759,45065,15,1
42759,48872,24,0
42761,29240,1,0
42773,35771,7,0
42776,46369,10,1
42786,16932,4,1
42799,2460,5,0
42811,15930,2,0
42813,25400,1,1
42813,34424,11,1
42821,32522,1,0
42832,13146,12,0
42846,9377,19,0
42846,39776,20,0
42846,39883,14,0
42861,31988,16,0
42878,26784,6,0
42880,16771,6,0
42900,43890,4,0
42904,10340,6,0
42906,23575,8,1
42906,47274,7,1
42914,11003,3,1
42914,19663,4,1
42915,10021,7,1
42918,2959,5,1
42964,43805,5,1
42981,9008,14,1
42981,17268,11,1
42981,42910,23,1
42981,43229,27,1
42984,4298,4,0
42986,1195,14,0
42986,12227,5,0
42990,6012,7,0
42990,25754,8,0
43007,23661,12,0
43007,25650,28,0
43007,47970,1,0
43011,30384,14,0
43016,41698,2,0
43026,33333,12,0
43027,16491,3,0
43029,9884,7,1
43034,8217,1,0
43034,10081,8,1
43045,39675,3,0
43050,568,16,0
43050,10483,7,1
43050,20140,8,0
43050,46585,4,1
43054,6449,1,0
43057,34689,2,1
43061,2255,14,1
43061,45491,4,1
43062,17969,5,0
43080,37006,4,1
43082,9757,9,0
43082,32082,6,0
43083,43531,11,0
43108,24898,12,0
43112,20143,1,0
43112,27377,2,0
43112,31541,11,0
43112,37231,4,0
43124,46618,7,0
43136,9341,4,0
43136,27258,3,0
43149,39198,5,1
43179,14026,4,0
43184,46277,7,0
43192,8591,12,0
43192,15575,6,0
43192,27901,13,0
43205,11894,4,1
43207,3862,3,1
43219,25293,12,0
43221,41775,4,0
43231,33485,27,0
43246,15407,13,1
43253,31628,11,1
43261,26354,7,0
43265,17238,16,0
43269,37916,7,1
43270,44294,3,1
43302,41669,8,0
43303,1937,4,1
43317,8973,29,1
43329,15993,15,1
43334,36409,1,0
43335,37454,4,1
43340,40896,8,1
43341,17777,17,1
43354,21132,2,1
43366,4397,28,0
43371,20004,4,0
43371,42489,3,0
43380,31977,12,0
43380,38832,15,0
43389,21686,6,1
43393,37782,2,1
43396,12461,9,0
43398,33478,1,1
43401,17358,8,0
43405,34708,31,0
43408,36516,4,1
43408,46030,1,1
43412,24140,18,1
43420,18474,5,1
43422,48216,13,0
43431,31094,7,0
43432,8908,7,1
43437,20551,4,0
43455,44261,5,0
43476,28872,1,1
43478,35195,1,1
43488,15559,4,0
43488,16572,1,0
43488,22698,5,0
43489,47395,7,0
43493,36933,7,0
43495,33853,10,0
43501,25168,20,0
43506,26017,8,0
43532,38687,2,0
43535,24696,3,1
43540,43002,1,0
43549,1882,17,0
43549,36757,15,0
43551,36419,4,1
43551,47164,12,0
43563,4144,1,0
43567,33872,12,0
43568,46362,22,0
43583,34158,6,1
43585,28165,13,0
43604,11098,28,0
43604,27372,14,0
43605,42630,17,1
43605,45825,10,1
43617,19761,5,0
43621,48136,17,1
43624,7002,2,0
43629,4019,25,0
43632,1038,8,0
43632,2827,7,1
43632,18732,6,0
43632,33005,11,1
43660,26762,17,0
43673,292,7,0
43678,16119,6,0
43678,32076,5,0
43684,33386,4,1
43686,12733,31,0
43692,21547,4,1
43694,45675,12,1
43702,8494,5,1
43702,26039,4,1
43709,27892,9,1
43716,3012,6,1
43716,10330,21,0
43716,38954,20,0
43716,44403,12,0
43716,46168,16,1
43716,47881,8,1
43730,28716,6,1
43735,16727,4,0
43737,7436,8,0
43747,6946,1,1
43749,13825,2,0
43752,40035,7,0
43761,17873,19,0
43761,47355,16,0
43765,24803,12,0
43765,47726,10,0
43766,45153,22,1
43767,37475,10,0
43768,33643,3,0
43791,33737,3,0
43794,29955,10,0
43818,46199,20,1
43859,30925,14,1
43862,42626,7,0
43862,46048,3,0
43864,32297,3,1
43872,39741,4,0
43881,15666,9,1
43881,16356,7,0
43901,2016,3,0
43914,6842,10,0
43915,1455,2,1
43915,15935,6,1
43915,48139,4,0
43925,13415,6,1
43931,20426,4,1
43931,40867,11,0
43964,28974,10,0
43972,27016,1,0
43985,15920,2,0
43988,14933,16,1
43991,35937,2,0
43991,44472,8,0
43995,22907,4,0
44024,36742,3,1
44029,48769,6,0
44034,3606,11,0
44034,11313,4,0
44047,45711,8,0
44056,14987,1,1
44058,8325,9,1
44059,17214,13,1
44059,47870,16,0
44060,21379,1,1
44064,655,27,1
44072,13149,10,0
44087,2184,10,0
44089,5696,8,0
44113,25180,4,0
44120,10641,10,0
44120,23572,24,0
44120,35575,14,0
44124,17309,1,0
44133,10917,3,0
44138,136,13,0
44138,30632,5,1
44144,38071,2,0
44150,40379,5,0
44153,15748,15,0
44155,21001,18,0
44163,4507,19,0
44163,5610,15,0
44163,7321,13,1
44163,11062,37,0
44163,12120,25,0
44163,25112,5,0
44163,26988,16,0
44163,30251,4,1
44163,33051,17,0
44163,35759,43,1
44163,37363,12,1
44163,37421,14,0
44163,42531,47,0
44163,47294,34,0
44163,47987,32,1
44169,22817,2,0
44186,8742,3,0
44210,19088,4,1
44215,13967,6,1
44217,39087,1,0
44228,15822,1,1
44245,10813,1,1
44245,36457,6,1
44253,21129,11,1
44255,9231,9,0
44268,47259,8,0
44273,41316,9,0
44279,38767,3,1
44283,1163,12,0
44288,1923,3,0
44296,7438,4,0
44304,27069,9,1
44307,34422,13,0
44318,35933,5,0
44343,37041,6,0
44344,18749,12,0
44344,21680,13,0
44355,4057,15,0
44355,15256,16,0
44355,29105,8,0
44355,33518,21,0
44365,32452,6,0
44365,36797,1,1
44368,10759,20,1
44369,47661,1,0
44374,17500,6,1
44374,35693,3,1
44380,19358,22,0
44380,38434,11,0
44380,39488,16,0
44383,5585,5,0
44385,25698,3,0
44389,3729,10,0
44398,25713,5,1
44399,4800,13,1
44399,6545,1,0
44399,23654,11,0
44399,45209,10,1
44409,35340,7,0
44413,1155,31,0
44414,13141,2,0
44419,18701,1,1
44423,1554,4,0
44424,37407,10,0
44439,21969,1,0
44444,34183,19,0
44448,15044,2,1
44459,13278,4,0
44464,6745,1,0
44465,22023,1,1
44466,11816,8,0
44468,30479,5,0
44484,47760,3,0
44496,34365,16,0
44500,27248,5,0
44502,28220,7,1
44503,46899,4,0
44508,18153,2,0
44518,29101,20,0
44518,38074,12,1
44518,44415,21,0
44524,38625,5,0
44525,3624,8,1
44525,42303,2,1
44525,44686,6,1
44526,22356,1,1
44528,3371,15,0
44534,7661,8,1
44547,6773,8,0
44565,3900,13,0
44575,39540,3,1
44581,1887,14,0
44581,35187,7,0
44598,40148,4,0
44602,19275,23,0
44602,35349,22,1
44612,37979,6,0
44617,41731,28,1
44626,40194,7,0
44647,33774,1,0
44651,23134,9,0
44653,1743,20,1
44655,8788,1,0
44660,49278,4,1
44661,25376,13,0
44674,42918,5,1
44682,18390,3,0
44683,5111,4,1
44684,46095,17,0
44686,17729,15,1
44686,24929,17,1
44691,28884,4,1
44702,36184,8,0
44706,39820,1,0
44714,27808,2,0
44714,45973,14,0
44718,6394,6,0
44719,46501,21,1
44726,21402,5,1
44726,38438,6,1
44731,8319,45,0
44731,22399,46,0
44731,49188,47,0
44733,5944,4,1
44753,3014,1,1
44760,35699,3,1
44770,2821,7,1
44776,3946,1,1
44782,27434,2,0
44801,42771,1,1
44802,45350,2,1
44815,21565,8,0
44818,7115,8,1
44818,12535,15,1
44830,6434,6,0
44837,11465,13,0
44837,15185,14,0
44840,39580,25,0
44843,4955,19,0
44843,25549,5,0
44843,32783,10,1
44855,31312,6,1
44855,42496,10,1
44857,22527,4,0
44862,10429,1,1
44862,47181,7,0
44866,29162,3,1
44870,20621,8,0
44875,30888,5,0
44884,42859,1,0
44887,32459,12,0
44900,1635,6,0
44908,18919,28,1
44908,28802,42,1
44935,43362,1,0
44940,2910,2,1
44941,42217,12,0
44948,5807,4,0
44948,17842,6,0
44948,21105,10,0
44952,70,1,0
44960,29769,24,0
44960,35396,22,1
44961,30375,2,1
44962,4743,5,0
44968,6502,2,0
44968,10971,11,0
44968,18415,7,0
44968,22561,3,0
44968,28905,14,0
44968,40692,13,0
44971,10293,10,0
44971,29699,1,0
44991,42527,5,1
44993,29430,3,0
44993,37737,4,0
44999,13766,21,0
45009,44055,13,0
45010,1996,12,0
45010,42953,5,1
45011,3666,6,0
45011,35642,8,0
45019,17583,4,1
45021,13628,12,0
45025,17153,14,1
45028,9784,3,1
45028,31570,18,1
45040,44154,11,0
45040,44532,9,1
45060,24022,5,1
45068,44692,8,1
45095,2364,27,1
45095,22318,35,0
45095,33208,17,1
45098,4970,2,0
45115,20585,18,0
45115,44733,12,1
45117,19217,12,1
45126,10810,14,0
45126,46451,16,0
45132,4014,1,0
45143,34102,12,0
45143,43035,11,0
45161,9293,12,0
45161,22388,13,0
45161,44065,8,0
45171,45953,11,1
45176,35490,7,1
45176,37165,4,1
45196,17611,3,0
45228,29134,9,0
45234,11829,22,1
45235,9538,21,0
45235,49094,17,0
45248,38177,7,1
45274,37529,6,1
45274,42851,9,1
45274,48076,3,1
45287,4479,6,1
45287,25793,4,1
45287,27432,8,0
45294,36931,13,0
45295,13814,2,0
45296,14279,1,0
45300,4686,2,1
45300,24950,12,0
45302,49370,22,0
45321,39172,14,1
45323,39163,5,0
45329,39723,8,1
45332,8158,8,0
45333,14101,13,0
45334,46275,2,1
45336,35918,16,0
45354,11833,17,1
45359,7429,8,0
45360,47449,1,1
45361,25657,10,1
45366,27746,11,1
45371,20350,19,1
45371,26532,12,1
45373,1352,2,1
45373,6409,15,0
45376,22741,8,1
45379,3333,24,1
45391,26281,7,1
45395,30772,14,1
45398,9017,3,0
45406,34807,18,0
45407,14638,20,1
45409,23161,3,0
45412,18342,14,0
45412,39587,8,0
45415,12580,16,0
45415,24376,3,0
45415,47701,18,0
45417,5447,6,0
45420,23473,9,0
45421,37378,3,0
45424,11593,2,1
45425,37707,3,1
45435,28368,7,0
45436,36083,1,1
45442,28947,9,0
45444,35840,3,0
45445,21377,4,0
45449,469,10,1
45453,34471,29,0
45459,19062,16,0
45460,22851,5,0
45465,12346,3,1
45466,10420,1,0
45468,38261,1,0
45471,5752,3,1
45485,26433,10,1
45488,10415,20,1
45494,9353,1,0
45498,29873,1,1
45499,2404,17,0
45501,16279,2,0
45504,7430,10,0
45505,15389,16,0
45509,40131,10,1
45511,271,13,0
45513,7312,10,0
45518,43414,5,1
45520,17654,3,0
45520,25596,11,0
45533,2139,4,1
45533,8849,29,0
45533,11082,5,1
45533,16579,10,1
45533,23878,6,1
45533,40975,8,1
45533,47350,7,1
45533,48954,3,1
45541,3035,13,1
45541,27536,15,1
45541,44159,1,0
45542,31601,7,1
45554,9704,1,0
45574,15663,8,1
45574,23053,9,1
45574,41681,2,0
45602,29571,15,1
45611,47233,1,1
45619,39445,6,0
45624,11276,4,0
45630,3715,11,0
45638,7591,10,1
45639,11295,13,0
45643,34863,4,0
45651,37190,4,1
45653,7117,3,0
45668,12861,10,1
45681,36648,2,0
45686,24349,1,1
45686,28563,4,0
45691,7449,13,1
45691,30741,18,1
45692,44775,16,0
45696,14230,14,1
45696,43770,12,0
45722,11810,12,1
45729,38893,8,0
45733,23588,7,1
45738,5949,2,1
45741,36850,1,0
45742,23314,38,0
45742,27141,26,0
45742,36405,25,0
45752,12249,4,1
45753,20304,8,0
45756,15228,17,0
45758,17513,10,0
45758,31044,6,1
45767,31418,1,1
45774,15508,15,0
45774,29455,17,0
45779,34743,1,0
45781,13648,27,0
45785,28957,16,0
45787,24757,4,1
45816,12982,1,1
45823,40642,5,0
45833,31194,23,0
45833,46224,38,0
45834,20098,12,0
45834,24970,16,1
45844,30518,4,0
45844,39377,3,0
45847,32913,2,0
45848,2251,7,0
45860,45072,7,1
45860,48027,4,1
45862,27279,1,1
45879,41490,2,1
45893,25823,3,1
45934,26737,8,1
45945,29266,6,0
45954,38391,2,0
45965,6115,5,0
45965,9265,10,0
45965,31008,2,1
45974,42520,1,1
45975,4121,5,1
45975,20010,1,1
45993,21600,1,0
45996,15832,10,1
46001,49135,9,0
46007,1121,8,1
46010,28697,1,0
46037,16188,1,1
46037,41358,10,1
46038,42419,9,1
46049,19031,21,0
46049,41118,25,1
46049,47609,15,1
46062,20773,16,0
46063,12488,4,0
46071,1895,10,0
46076,28815,2,1
46077,43844,1,0
46082,32947,9,1
46082,39594,6,1
46088,4286,1,0
46090,20062,6,0
46096,7580,1,1
46109,9610,1,0
46115,39749,5,0
46123,45080,3,0
46125,9026,1,1
46129,40366,10,0
46134,16542,5,0
46134,48690,4,0
46137,40166,15,0
46137,40480,4,1
46147,46371,14,0
46147,46734,13,0
46147,49445,4,0
46152,31035,29,1
46159,2077,7,0
46165,11438,3,1
46165,48861,2,1
46167,38489,7,1
46172,14152,5,0
46172,17942,6,1
46172,26206,7,0
46172,40209,10,0
46184,32560,2,1
46193,4353,15,1
46193,12730,19,0
46193,16956,14,0
46193,26448,18,0
46193,28395,16,0
46193,28510,9,1
46193,39840,1,1
46197,5166,7,0
46200,11537,5,0
46204,30419,9,0
46204,35913,4,0
46209,19688,14,1
46209,38415,3,1
46220,49507,4,0
46230,5548,14,0
46230,25395,24,0
46230,45245,9,0
46230,47037,1,1
46245,33173,3,0
46246,29902,1,0
46247,19374,7,0
46248,43053,5,0
46252,8033,4,1
46271,28917,1,1
46271,38412,2,0
46284,39093,14,0
46298,25669,15,1
46306,7640,14,1
46310,19698,20,0
46310,46315,3,1
46320,11822,7,0
46320,14345,10,0
46320,46555,15,0
46327,34787,12,0
46338,10414,18,0
46342,29861,3,0
46357,48166,9,1
46371,15728,5,1
46378,36396,6,1
46381,9435,1,0
46381,10381,8,0
46386,24355,2,0
46392,41326,3,0
46395,16780,2,0
46399,44433,5,0
46424,42051,14,0
46427,32924,19,0
46430,20673,3,0
46430,24066,4,0
46436,30354,4,1
46437,45734,2,0
46437,49634,1,0
46445,29904,1,0
46451,5960,14,1
46460,44789,1,0
46474,21146,16,0
46490,33431,6,0
46494,40635,8,1
46515,36693,2,1
46515,47207,6,0
46544,47466,9,0
46550,37170,1,0
46562,36936,3,1
46580,3367,9,0
46583,5066,4,0
46590,27691,22,0
46590,31697,16,0
46599,6584,1,0
46599,20933,3,0
46603,13663,7,1
46615,6122,24,0
46619,10470,3,0
46621,8261,9,0
46625,875,2,0
46629,23868,3,0
46634,33261,25,0
46639,6021,20,1
46650,11135,8,0
46651,9479,1,1
46652,6589,4,1
46659,17954,2,0
46664,44721,2,0
46682,1487,9,0
46682,4691,4,0
46714,4492,9,0
46729,39065,4,1
46733,38206,25,0
46737,17018,1,0
46738,24067,2,1
46751,19166,12,0
46751,24978,11,0
46759,12556,3,1
46772,27809,15,0
46772,37428,10,0
46783,7187,7,0
46783,37210,8,0
46795,35086,8,0
46796,33115,2,1
46796,42201,7,0
46799,9653,5,0
46801,48406,3,0
46811,20531,8,0
46813,25429,12,0
46818,1888,1,0
46838,6637,30,1
46838,11901,2,0
46838,44147,42,0
46848,4099,14,0
46848,12234,6,1
46848,49016,10,0
46858,6065,17,0
46858,11179,14,0
46864,49435,12,0
46865,4088,6,1
46868,7529,2,0
46876,8553,2,0
46884,33801,7,0
46889,37403,1,0
46892,3870,7,0
46893,6899,10,1
46893,25430,19,0
46896,19481,1,1
46904,42006,5,1
46905,29973,12,1
46907,13897,20,0
46908,14549,35,1
46921,5070,7,0
46929,20999,3,1
46933,43686,4,1
46934,21031,29,0
46942,24741,7,0
46953,27354,1,0
46955,26785,1,0
46959,45572,1,1
46960,32540,14,0
46968,26965,13,1
46969,14000,11,1
46974,3354,20,0
46974,12947,19,1
46974,23523,21,0
46974,25891,25,0
46974,37098,23,0
46974,46454,34,0
46974,49464,39,0
46981,37548,7,1
46987,416,7,1
46989,20368,1,0
46989,48225,4,0
47000,23597,11,0
47002,38933,13,0
47006,22098,6,1
47009,21406,6,0
47014,15026,1,0
47015,10955,5,1
47021,24255,7,0
47024,32669,2,0
47030,19998,2,0
47030,28575,7,0
47030,48500,3,1
47043,17887,2,0
47043,21357,6,1
47043,37049,5,1
47043,41311,3,0
47051,33981,20,0
47054,16678,3,0
47054,42849,2,1
47054,49087,4,1
47058,45814,1,0
47064,7153,1,1
47068,10451,7,0
47069,18395,14,1
47073,21068,5,0
47074,21523,3,0
47080,19507,16,0
47093,33521,24,1
47103,17485,16,0
47114,22547,1,1
47123,3891,6,1
47123,46299,2,0
47126,32095,13,0
47133,31056,5,1
47159,45878,30,0
47166,30732,5,0
47171,25203,6,0
47173,33553,14,1
47175,43939,3,1
47186,46337,2,0
47187,4729,1,1
47191,37717,6,0
47209,24517,8,1
47215,28621,3,1
47242,33507,7,0
47243,5728,5,0
47250,18018,2,1
47250,31101,18,1
47250,36505,16,1
47257,33926,12,0
47262,48391,13,0
47269,49638,9,1
47272,49129,4,0
47289,41137,28,1
47300,25249,9,1
47312,37124,1,0
47322,39750,10,0
47339,17011,6,0
47349,2138,1,0
47353,42561,11,0
47355,8213,6,0
47355,27384,7,0
47355,29825,3,1
47363,16434,9,0
47364,1012,1,1
47367,14125,8,0
47369,1593,17,0
47372,48224,7,0
47375,6982,3,1
47383,5508,10,0
47383,15310,2,1
47389,4152,8,1
47392,26630,10,0
47400,39627,7,0
47427,37996,4,1
47432,42558,14,0
47436,9898,4,0
47437,26458,15,0
47454,32551,1,0
47461,13912,2,1
47464,19593,4,0
47467,27352,6,1
47467,34937,11,1
47474,12490,7,0
47478,35586,13,1
47482,48921,4,0
47489,27450,7,0
47497,32575,10,0
47500,5983,17,1
47500,30129,15,1
47517,49277,4,0
47531,7385,8,0
47541,16612,25,0
47541,37925,3,1
47541,48281,14,0
47545,9980,9,0
47545,43784,8,0
47549,31309,2,0
47576,36555,6,0
47580,20749,3,0
47594,5280,17,1
47594,43699,7,0
47611,41382,4,1
47612,38048,10,1
47617,3105,17,1
47621,13809,9,0
47633,4930,1,0
47633,18247,3,1
47641,22573,23,0
47641,31170,24,0
47647,34903,14,1
47647,44969,30,0
47656,6528,19,0
47665,35839,3,0
47672,13456,4,1
47672,37447,1,0
47693,32596,17,1
47710,471,29,1
47717,18178,4,1
47719,38706,15,1
47722,37556,7,1
47724,30058,1,0
47731,21284,7,1
47733,37382,11,1
47736,8354,7,0
47736,12712,9,0
47736,40569,6,0
47739,6621,7,0
47744,46338,6,1
47755,41341,1,0
47766,23626,5,0
